Data Type,HTS Number,Description,Year,Quantity Description,January,February,March,April,May,June,July,August,September,October,November,December,January_Suppressed,February_Suppressed,March_Suppressed,April_Suppressed,May_Suppressed,June_Suppressed,July_Suppressed,August_Suppressed,September_Suppressed,October_Suppressed,November_Suppressed,December_Suppressed
General First Unit of Quantity,41041910,"Whole bovine skin upper or lining leather, w/o hair on, unit surface n/o 2.6 sq m, tanned but not further prepared, in the wet state",2022,square meters,1068.00,4941.00,2233.00,0.00,0.00,0.00,0.00,1.00,0.00,29.00,0.00,1112.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41041920,"Whole bovine skin leather (not upper or lining), w/o hair on, surface n/o 2.6 sq m, tanned but not further prepared, in the wet state",2022,square meters,0.00,0.00,42.00,0.00,0.00,0.00,0.00,43.00,102.00,423.00,353.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41041940,"Upper and sole bovine (except buffalo) and equine hides and skins, nesoi, w/o hair, tanned but not further prepared, in the wet state",2022,square meters,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41041950,"Bovine (except buffalo) and equine hides and skins (not upper/sole) nesoi, w/o hair, tanned but not further prepared, in the wet state",2022,kilograms,19482.00,0.00,0.00,18.00,0.00,44.00,13.00,0.00,0.00,36.00,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41041950,"Bovine (except buffalo) and equine hides and skins (not upper/sole) nesoi, w/o hair, tanned but not further prepared, in the wet state",2022,pieces,0.00,2871.00,2328.00,0.00,3115.00,0.00,3298.00,4714.00,3608.00,1200.00,6036.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41044110,"Crust whole bovine hide and skin upper or lining leather, w/o hair on, unit surface n/o 2.6 sq m, tanned but not further prepared",2022,square meters,10329.00,18554.00,5214.00,17035.00,24665.00,67497.00,15975.00,11913.00,17793.00,60450.00,11765.00,13163.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41044120,"Crust whole bovine hide and skin leather (not upper or lining), w/o hair on, surface n/o 2.6 sq m, tanned but not further prepared",2022,square meters,11525.00,2333.00,1160.00,4934.00,1641.00,1997.00,3770.00,2651.00,1051.00,3642.00,564.00,443.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41044130,"Crust full grain unsplit or grain split buffalo hides and skins, surface area over 2.6 m2, without hair on, tanned but not further prepared",2022,square meters,5008.00,1764.00,3729.00,1542.00,1107.00,773.00,4949.00,0.00,0.00,264.00,11086.00,9324.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41044140,"Crust full grain unsplit/grain split bovine (ex. buffalo) nesoi/equine hides/skins upper/sole leather, w/o hair, tanned not further prepared",2022,square meters,4390.00,420.00,366.00,7.00,902.00,617.00,896.00,1549.00,3343.00,1163.00,0.00,563.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41044150,"Crust full grain unsplit/grain split bovine (except buffalo) nesoi and equine hides and skins, nesoi, w/o hair, tanned not further prepared",2022,square meters,51458.00,13758.00,30972.00,43527.00,22715.00,6863.00,35673.00,13608.00,12423.00,23622.00,18119.00,23930.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41044910,"Crust whole bovine hide and skin upper or lining leather, w/o hair on, unit surface n/o 2.6 sq m, tanned but not further prepared, nesoi",2022,square meters,314.00,0.00,550.00,782.00,146.00,1066.00,2962.00,3463.00,0.00,5575.00,259.00,237.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41044920,"Crust whole bovine hide and skin (not upper or lining leather), w/o hair on, surface n/o 2.6 sq m, tanned but not further prepared, nesoi",2022,square meters,102.00,21.00,0.00,50.00,17.00,516.00,1058.00,252.00,650.00,534.00,818.00,1254.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41044930,"Crust buffalo hides and skins nesoi, without hair on, surface area over 2.6 m2, tanned but not further prepared",2022,square meters,0.00,69.00,196.00,0.00,282.00,245.00,0.00,0.00,413.00,0.00,245.00,35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41044940,"Crust upper and sole equine and bovine (except buffalo) nesoi hides and skins, nesoi, w/o hair, tanned but not further prepared",2022,square meters,0.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41044950,"Crust bovine (except buffalo) nesoi and equine hides and skins, nesoi, w/o hair, tanned but not further prepared",2022,square meters,13774.00,54606.00,90741.00,56564.00,39460.00,99242.00,99738.00,83904.00,54320.00,50992.00,63863.00,47208.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41051010,"Sheep or lamb skins, without wool on, tanned but not further prepared, wet blue",2022,square meters,0.00,9512.00,6124.00,3414.00,0.00,16050.00,0.00,0.00,1820.00,2420.00,0.00,2138.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41051090,"Sheep or lamb skins, without wool on, tanned but not further prepared, in the wet state other than wet blue",2022,square meters,864.00,1213.00,1344.00,880.00,5786.00,190.00,411.00,1554.00,6807.00,4500.00,86.00,1212.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41053000,"Sheep or lamb skins, without wool on, tanned but not further prepared, in the dry state (crust)",2022,square meters,1805.00,1133.00,257.00,23.00,113.00,499.00,1462.00,22.00,447.00,59.00,3298.00,2462.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41062190,"Hides and skins of goats or kids, without hair on, tanned but not further prepared, in the wet state other than wet blue",2022,square meters,0.00,20000.00,7020.00,0.00,1821.00,0.00,191.00,1748.00,0.00,2915.00,22100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41062200,"Hides and skins of goats or kids, without hair on, tanned but not further prepared, in the dry state (crust)",2022,square meters,8517.00,5493.00,12164.00,5245.00,19426.00,1482.00,4559.00,1924.00,475.00,6373.00,0.00,1868.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41063200,"Hides and skins of swine, without hair on, tanned but not further prepared, in the dry state (crust)",2022,square meters,0.00,39.00,0.00,0.00,0.00,0.00,0.00,295.00,0.00,0.00,366.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41064000,"Tanned or cust hides and skins of reptiles, whether or not split, but not further prepared",2022,square meters,1161.00,0.00,261.00,0.00,3271.00,34.00,0.00,8.00,0.00,0.00,90.00,222.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41069100,"Hides and skins of animals nesoi, without hair on, tanned but not further prepared, in the wet state (including wet-blue)",2022,square meters,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,49.00,858.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41069200,"Hides and skins of animals nesoi, without hair on, tanned but not further prepared, in the dry state (crust)",2022,square meters,54.00,335.00,584.00,474.00,1640.00,2.00,87.00,37.00,770.00,369.00,513.00,323.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41071110,"Full grain unsplit whole bovine upper or lining leather, w/o hair on, surface n/o 2.6 m2, prepared after tanning or crusting, not head 4114",2022,square meters,18056.00,14443.00,21909.00,25938.00,45369.00,12432.00,19431.00,25814.00,22901.00,42890.00,31872.00,28481.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41071120,"Full grain unsplit whole bovine leather (not upper/lining), w/o hair on, not fancy, n/o 2.6 m2,prepared after tanning or crust,not head 4114",2022,square meters,83.00,318.00,337.00,7356.00,1977.00,19613.00,7952.00,2083.00,6031.00,4066.00,5106.00,1227.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41071130,"Full grain unsplit whole bovine leather (not upper/lining), w/o hair on, fancy, n/o 2.6 m2, prepared after tanning or crusting,not head 4114",2022,square meters,0.00,0.00,133.00,1816.00,132.00,947.00,0.00,0.00,0.00,43.00,452.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41071140,"Full grain unsplit whole buffalo leather, without hair on, surface over 2.6 sq m, prepared after tanning or crusting, not heading 4114",2022,square meters,151.00,264.00,1324.00,144.00,0.00,319.00,314.00,1045.00,18.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41071150,"Full grain unsplit upholstery leather of bovines (not buffalo) nesoi and equines, w/o hair on, prepared after tanning or crusting, not 4114",2022,square meters,405649.00,404907.00,967897.00,602589.00,747764.00,606666.00,802727.00,425959.00,764736.00,662438.00,314155.00,402852.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41071160,"Full grain unsplit upper & sole leather of bovines (not buffalo) nesoi or equine, w/o hair on, prepared after tanning or crusting, not 4114",2022,square meters,0.00,7118.00,547.00,0.00,100.00,1847.00,580.00,36.00,85.00,1441.00,66.00,639.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41071170,"Full grain unsplit whole bovine (not buffalo) nesoi and equine leather nesoi, w/o hair, prepared after tanning/crusting, not fancy, not 4114",2022,square meters,2469.00,3678.00,733.00,2604.00,4633.00,16392.00,5211.00,5006.00,4073.00,3432.00,15420.00,6492.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41071180,"Full grain unsplit whole bovine (not buffalo) nesoi and equine leather nesoi, w/o hair, prepared after tanning or crusting, fancy, not 4114",2022,square meters,547.00,1279.00,486.00,1581.00,948.00,5869.00,1996.00,408.00,837.00,1100.00,264.00,3561.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41071210,"Grain split whole bovine skin upper or lining leather, w/o hair on, unit surface n/o 2.6 sq m, prepared after tanning or crusting, not 4114",2022,square meters,17010.00,2721.00,51888.00,40610.00,20568.00,86566.00,16216.00,36231.00,4757.00,33111.00,9504.00,10112.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41071220,"Grain split whole bovine skin leather (not upper or lining), w/o hair, not fancy, n/o 2.6 sq m, prepared after tanning or crusting, not 4114",2022,square meters,8516.00,1847.00,10043.00,6370.00,6335.00,12696.00,5699.00,17595.00,7923.00,8714.00,12393.00,9852.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41071230,"Grain split whole bovine skin leather (not upper or lining), w/o hair on, fancy, n/o 2.6 sq m, prepared after tanning or crusting, not 4114",2022,square meters,176.00,714.00,1018.00,493.00,477.00,724.00,1125.00,298.00,81.00,765.00,102.00,266.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41071240,"Grain split whole buffalo leather, without hair on, unit surface area over 2.6 sq m, prepared after tanning or crusting, not of heading 4114",2022,square meters,231.00,1080.00,6375.00,30.00,6338.00,513.00,4215.00,2107.00,0.00,0.00,903.00,535.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41071250,"Grain split whole upholstery leather of bovines (not buffalo) nesoi and equines, w/o hair on, prepared after tanning or crusting, not 4114",2022,square meters,339170.00,395011.00,577901.00,586250.00,657418.00,663240.00,591609.00,353093.00,269527.00,238675.00,350989.00,463846.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41071260,"Grain split whole upper & sole leather of bovines (not buffalo) nesoi or equines, w/o hair on, prepared after tanning or crusting, not 4114",2022,square meters,1822.00,2828.00,868.00,2276.00,919.00,1876.00,834.00,3272.00,1203.00,486.00,1994.00,1033.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41071270,"Grain split whole bovine (not buffalo) nesoi and equine nesoi leathers, w/o hair on, prepared after tanning or crusting, not fancy, not 4114",2022,square meters,38871.00,151432.00,151153.00,77518.00,120971.00,98510.00,77554.00,31137.00,81108.00,36889.00,73895.00,53614.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41071280,"Grain split whole bovine (not buffalo) nesoi and equine nesoi leathers, without hair on, prepared after tanning or crusting, fancy, not 4114",2022,square meters,62079.00,24886.00,69755.00,84536.00,63607.00,53880.00,71641.00,58340.00,32792.00,61979.00,54197.00,49901.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41071910,"Whole bovine skin upper or lining leather nesoi, w/o hair on, unit surface n/o 2.6 m2, prepared after tanning or crusting, not of head 4114",2022,square meters,40938.00,46099.00,66366.00,41268.00,45882.00,54115.00,48765.00,75241.00,32180.00,41344.00,48544.00,16950.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41071920,"Whole bovine skin leather (not upper or lining) nesoi, w/o hair on, not fancy,  n/or 2.6 sq m, prepared after tanning or crusting, not 4114",2022,square meters,2464.00,1766.00,915.00,4284.00,11743.00,7847.00,7960.00,545.00,8151.00,551.00,759.00,6594.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41071930,"Whole bovine skin leather (not upper or lining) nesoi, w/o hair on, fancy, surface n/o 2.6 m2, prepared after tanning or crusting, not 4114",2022,square meters,47.00,268.00,0.00,368.00,812.00,277.00,108.00,182.00,406.00,0.00,26.00,405.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41071940,"Whole buffalo skin leather (not full grain unsplits/grain splits), w/o hair on, over 2.6 sq m, prepared after tanning or crusting, not 4114",2022,square meters,5772.00,445.00,11052.00,5264.00,7236.00,8373.00,5325.00,10301.00,10960.00,1034.00,13205.00,3562.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41071950,"Whole upholstery leather of bovines (not buffalo) nesoi and equines nesoi, without hair on, prepared after tanning or crusting, not 4114",2022,square meters,292463.00,210458.00,230594.00,246803.00,398189.00,481739.00,411058.00,334680.00,245431.00,173102.00,162441.00,325663.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41071960,"Whole upper & sole leather of bovines (not buffalo) nesoi or equines nesoi, without hair on, prepared after tanning or crusting, not 4114",2022,square meters,402.00,331.00,189.00,0.00,67.00,0.00,1346.00,0.00,39.00,894.00,790.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41071970,"Whole bovine (not buffalo) and equine leather, nesoi, without hair on, not fancy, prepared after tanning or crusting, not of heading 4114",2022,square meters,417.00,1000.00,1807.00,2762.00,304.00,728.00,1489.00,1352.00,767.00,10668.00,570.00,613.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41071980,"Whole bovine (not buffalo) and equine leather, nesoi, without hair on, fancy, prepared after tanning or crusting, not of heading 4114",2022,square meters,3483.00,7477.00,10217.00,3870.00,2037.00,2654.00,5588.00,3696.00,4667.00,4944.00,6519.00,1048.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41079140,"Full grain unsplit buffalo leather (not whole), w/o hair on, prepared after tanning or crusting (including parchment-dressed), not head 4114",2022,square meters,0.00,0.00,0.00,601.00,0.00,50.00,0.00,0.00,0.00,287.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41079150,"Full grain unsplit upholstery leather of bovines (not buffalo) & equines, not whole, w/o hair, prepared after tanning or crusting, not 4114",2022,square meters,126.00,1587.00,157.00,1232.00,223.00,51231.00,478.00,11530.00,24952.00,2586.00,715.00,1011.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41079160,"Full grain unsplit upper & sole leather of bovines (not buffalo) or equines, not whole, w/o hair, prep. after tanning or crusting, not 4114",2022,square meters,16261.00,54344.00,58327.00,17701.00,23453.00,17266.00,20760.00,21663.00,20307.00,25495.00,15854.00,18568.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41079170,"Full grain unsplit bovine (not buffalo) & equine leather, not whole, w/o hair on, nesoi, not fancy, prep. after tanning/crusting, not 4114",2022,square meters,12547.00,15727.00,15921.00,12325.00,10252.00,19262.00,14097.00,15734.00,10209.00,23799.00,13635.00,11128.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41079180,"Full grain unsplit bovine (not buffalo) & equine leather, not whole, w/o hair on, nesoi, fancy, prepared after tanning or crusting, not 4114",2022,square meters,17867.00,21229.00,43733.00,34641.00,44460.00,48024.00,61878.00,56442.00,21156.00,53626.00,17204.00,100670.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41079240,"Grain splits buffalo leather (not whole), without hair on, prepared after tanning or crusting, other than of heading 4114",2022,square meters,644.00,234.00,911.00,2006.00,3238.00,1998.00,467.00,604.00,2301.00,441.00,1860.00,414.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41079250,"Grain splits upholstery leather of bovines (not buffalo) and equines, not whole, w/o hair on, prepared after tanning or crusting, not 4114",2022,square meters,9933.00,20092.00,24772.00,1241.00,23139.00,18953.00,21738.00,23597.00,23562.00,35816.00,53620.00,50157.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41079260,"Grain splits upper & sole leather of bovines (not buffalo) or equines, not whole, w/o hair on, prepared after tanning or crusting, not 4114",2022,square meters,22628.00,69400.00,59936.00,57086.00,47922.00,58542.00,26284.00,43671.00,59957.00,34262.00,30941.00,27011.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,41079270,"Grain splits bovine (not buffalo) and equine leather, not whole, w/o hair on, nesoi, not fancy, prepared after tanning or crusting, not 4114",2022,square meters,68827.00,47983.00,90642.00,67764.00,59165.00,76095.00,53814.00,72106.00,58575.00,61305.00,63477.00,49172.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
