Data Type,HTS Number,Description,Year,Quantity Description,January,February,March,April,May,June,July,August,September,October,November,December,January_Suppressed,February_Suppressed,March_Suppressed,April_Suppressed,May_Suppressed,June_Suppressed,July_Suppressed,August_Suppressed,September_Suppressed,October_Suppressed,November_Suppressed,December_Suppressed
General First Unit of Quantity,52052100,"Single cotton yarn, 85% or more cotton by weight, of combed fibers, not over 14 nm, not put up for retail sale",2024,kilograms,0.00,9.00,18502.00,0.00,0.00,0.00,2645.00,0.00,0.00,29.00,19.00,42784.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52052200,"Single cotton yarn, 85% or more cotton by weight, of combed fibers, over 14 but n/o 43 nm, not put up for retail sale",2024,kilograms,364857.00,263605.00,223316.00,219011.00,279548.00,419490.00,286941.00,280456.00,263440.00,404962.00,350209.00,345240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52052300,"Single cotton yarn, 85% or more cotton by weight, of combed fibers, over 43 but n/o 52 nm, not put up for retail sale",2024,kilograms,262347.00,127637.00,363361.00,148625.00,221005.00,358195.00,221886.00,323569.00,212200.00,330378.00,186817.00,114609.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52052400,"Single cotton yarn, 85% or more cotton by weight, of combed fibers, over 52 but n/o 80 nm, not put up for retail sale",2024,kilograms,133520.00,259381.00,188346.00,85230.00,147558.00,136804.00,160672.00,64502.00,117109.00,118852.00,79044.00,83302.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52052600,"Single cotton yarn,85% or > cotton by wt, of combed fiber, meas.<125 but not<106.38 decitex, >80nm but not >94nm, not put up for retail sale",2024,kilograms,0.00,0.00,0.00,0.00,12384.00,0.00,9140.00,9792.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52052700,"Single cotton yarn,85% or > cotton by wt,of combed fiber,meas.<106.38 but not<83.33 decitex, >94nm but not >120nm,not put up for retail sale",2024,kilograms,0.00,13.00,3600.00,8702.00,0.00,0.00,2311.00,0.00,1488.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52052800,"Single cotton yarn, 85% or > cotton by wt, of combed fibers, meas.<83.33 decitex, >120 nm, not put up for retail sale",2024,kilograms,1022.00,0.00,2809.00,718.00,4526.00,0.00,873.00,340.00,706.00,7099.00,24.00,254.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52053100,"Multiple or cabled cotton yarn, 85% or more cotton by weight, of uncombed fibers, n/o 14 nm per single yarn, not put up for retail sale",2024,kilograms,195767.00,159614.00,125031.00,243823.00,113903.00,282540.00,162638.00,102315.00,207604.00,219994.00,129942.00,162948.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52053200,"Multiple or cabled cotton yarn, 85% or more cotton by weight, of uncombed fibers, yarn over 14 but n/o 43 nm, not put up for retail sale",2024,kilograms,62436.00,79011.00,63069.00,90111.00,128110.00,57602.00,73173.00,101846.00,100161.00,84955.00,65095.00,56846.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52053300,"Multiple or cabled cotton yarn, 85% or more cotton by weight, of uncombed fibers, yarn over 43 but n/o 52 nm, not put up for retail sale",2024,kilograms,15326.00,0.00,41468.00,12990.00,8459.00,0.00,5160.00,4763.00,6377.00,0.00,27551.00,794.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52053400,"Multiple or cabled cotton yarn, 85% or more cotton by weight, of uncombed fibers, yarn over 52 but n/o 80 nm, not put up for retail sale",2024,kilograms,0.00,0.00,0.00,0.00,0.00,0.00,3995.00,0.00,0.00,0.00,3557.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52053500,"Multiple or cabled cotton yarn, 85% or more cotton by weight, of uncombed fibers, over 80 nm per single yarn, not put up for retail sale",2024,kilograms,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8190.00,1871.00,678.00,4509.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52054100,"Multiple or cabled cotton yarn, 85% or more cotton by weight, of combed fibers, not over 14 nm per single yarn, not put up for retail sale",2024,kilograms,48977.00,57713.00,64938.00,37987.00,22899.00,99368.00,48615.00,5328.00,4099.00,8546.00,11359.00,3245.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52054200,"Multiple or cabled cotton yarn, 85% or more cotton by weight, of combed fibers, yarn over 14 but n/o 43 nm, not put up for retail sale",2024,kilograms,63797.00,104921.00,69409.00,81512.00,101118.00,57248.00,98332.00,96143.00,53164.00,23232.00,107610.00,10419.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52054300,"Multiple or cabled cotton yarn, 85% or more cotton by weight, of combed fibers, yarn over 43 but n/o 52 nm, not put up for retail sale",2024,kilograms,147.00,2101.00,5093.00,21625.00,38087.00,8146.00,4483.00,18361.00,77.00,2042.00,22238.00,6124.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52054400,"Multiple or cabled cotton yarn, 85% or more cotton by weight, of combed fibers, yarn over 52 but n/o 80 nm, not put up for retail sale",2024,kilograms,3029.00,7605.00,4219.00,735.00,47691.00,449.00,0.00,5541.00,9090.00,1652.00,5698.00,4339.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52054600,"Multiple or cabled cotton yarn, 85% or > cotton by wt, of combed fibers, >80nm but not >94nm/single yarn, not put up for retail sale",2024,kilograms,744.00,0.00,5149.00,202.00,0.00,2531.00,472.00,45.00,981.00,295.00,0.00,246.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52054700,"Multiple or cabled cotton yarn, 85% or > cotton by wt, of combed fibers, >94nm but not >120nm/single yarn, not put up for retail sale",2024,kilograms,1451.00,72.00,21.00,42.00,0.00,0.00,1483.00,0.00,472.00,1066.00,0.00,457.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52054800,"Multiple or cabled cotton yarn, 85% or > cotton by wt, of combed fibers, >120nm per single yarn, not put up for retail sale",2024,kilograms,1912.00,0.00,2045.00,16666.00,4279.00,41.00,0.00,52.00,121.00,2.00,97.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52061100,"Single cotton yarn, less than 85 percent cotton by weight, of uncombed fibers, not over 14 nm, not put up for retail sale",2024,kilograms,48239.00,51471.00,86341.00,52829.00,22628.00,57527.00,33119.00,49727.00,17237.00,52427.00,9196.00,17756.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52061200,"Single cotton yarn, less than 85 percent cotton by weight, of uncombed fibers, over 14 but n/o 43 nm, not put up for retail sale",2024,kilograms,18780.00,49411.00,84467.00,91178.00,56020.00,69972.00,82522.00,107410.00,74302.00,92337.00,74393.00,116777.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52061300,"Single cotton yarn, less than 85 percent cotton by weight, of uncombed fibers, over 43 but n/o 52 nm, not put up for retail sale",2024,kilograms,0.00,0.00,465.00,1.00,0.00,0.00,0.00,246.00,246.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52061400,"Single cotton yarn, less than 85 percent cotton by weight, of uncombed fibers, over 52 but n/o 80 nm, not put up for retail sale",2024,kilograms,525.00,700.00,116.00,6.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52062100,"Single cotton yarn, less than 85 percent cotton by weight, of combed fibers, not over 14 nm, not put up for retail sale",2024,kilograms,245.00,0.00,3470.00,0.00,1869.00,298.00,27.00,310.00,0.00,0.00,0.00,176.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52062200,"Single cotton yarn, less than 85 percent cotton by weight, of combed fibers, over 14 but n/o 43 nm, not put up for retail sale",2024,kilograms,1.00,4922.00,3334.00,0.00,0.00,0.00,7039.00,45199.00,39699.00,0.00,19054.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52062300,"Single cotton yarn, less than 85 percent cotton by weight, of combed fibers, over 43 but n/o 52 nm, not put up for retail sale",2024,kilograms,154829.00,82490.00,153225.00,132524.00,30113.00,42947.00,59012.00,74702.00,39981.00,19148.00,65460.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52062400,"Single cotton yarn, less than 85 percent cotton by weight, of combed fibers, over 52 but n/o 80 nm, not put up for retail sale",2024,kilograms,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40830.00,0.00,22345.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52063100,"Multiple or cabled cotton yarn, < 85% cotton by weight, of uncombed fibers, not over 14 nm per single yarn, not put up for retail sale",2024,kilograms,4598.00,4216.00,16674.00,16455.00,17931.00,5032.00,18527.00,18298.00,16620.00,12503.00,18903.00,20773.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52063200,"Multiple or cabled cotton yarn, < 85% cotton by weight, of uncombed fibers, over 14 but n/o 43 nm/single yarn, not put up for retail sale",2024,kilograms,8134.00,6726.00,11587.00,19767.00,11374.00,3331.00,7719.00,4308.00,15687.00,11147.00,454.00,2648.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52063300,"Multiple or cabled cotton yarn, < 85% cotton by weight, of uncombed fibers, over 43 but n/o 52 nm/single yarn, not put up for retail sale",2024,kilograms,54.00,0.00,0.00,38.00,57.00,426.00,9.00,0.00,0.00,152.00,225.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52063500,"Multiple or cabled cotton yarn, < 85% cotton by weight, of uncombed fibers, over 80 nm per single yarn, not put up for retail sale",2024,kilograms,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,586.00,275.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52064100,"Multiple or cabled cotton yarn, < 85% cotton by weight, of combed fibers, n/o 14 nm per single yarn, not put up for retail sale",2024,kilograms,278.00,2638.00,11.00,294.00,0.00,22.00,0.00,1986.00,0.00,0.00,16.00,57.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52064300,"Multiple or cabled cotton yarn, < 85% cotton by weight, of combed fibers, over 43 but n/o 52 nm per single yarn, not put up for retail sale",2024,kilograms,293.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,495.00,1097.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52064500,"Multiple or cabled cotton yarn, < 85% cotton by weight, of combed fibers, over 80 nm per single yarn, not put up for retail sale",2024,kilograms,1183.00,695.00,39.00,1588.00,2913.00,1421.00,2226.00,1955.00,1375.00,3774.00,2583.00,596.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52071000,"Cotton yarn, other than sewing thread, containing 85 percent or more cotton by weight, put up for retail sale",2024,kilograms,220962.00,222751.00,272916.00,189856.00,243050.00,198763.00,270129.00,199311.00,240543.00,204780.00,208334.00,217253.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52079000,"Cotton yarn, other than sewing thread, containing less than 85 percent cotton by weight, put up for retail sale",2024,kilograms,29791.00,27092.00,40160.00,18186.00,31604.00,26780.00,39392.00,40438.00,82590.00,38796.00,49015.00,33860.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52081120,"Woven cotton fabric, 85% or more cotton by weight, plain weave, weight not over 100 g/m2, unbleached, of number 42 or lower",2024,square meters,493028.00,592301.00,592835.00,455772.00,886570.00,322242.00,373698.00,72002.00,362395.00,515658.00,622642.00,639779.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52081140,"Woven cotton fabric, 85% or more cotton by weight, plain weave, weight not over 100 g/m2, unbleached, of numbers 43-68",2024,square meters,717811.00,1218508.00,1035925.00,723070.00,1504970.00,1104810.00,1061071.00,975615.00,1322727.00,688940.00,1442409.00,1155892.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52081180,"Woven cotton fabric, 85% or more cotton by weight, plain weave, weight not over 100 g/m2, unbleached, of number 69 or over, nesoi",2024,square meters,108986.00,123791.00,58212.00,311621.00,103850.00,248964.00,343428.00,116899.00,347897.00,389296.00,358426.00,275974.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52081240,"Woven cotton fabric, 85% or more cotton by weight, plain weave, weight over 100 but n/o 200 g/m2, unbleached, of numbers 42 or lower",2024,square meters,260775.00,557877.00,396193.00,704803.00,372182.00,868387.00,391615.00,682317.00,327243.00,550829.00,726790.00,385563.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52081260,"Woven cotton fabric, 85% or more cotton by weight, plain weave, weight over 100 but n/o 200 g/m2, unbleached, of numbers 43-68",2024,square meters,180219.00,67271.00,499000.00,298346.00,171063.00,298108.00,315224.00,854182.00,90339.00,396052.00,575273.00,685005.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52081280,"Woven cotton fabric, 85% or more cotton by weight, plain weave, weight over 100 but n/o 200 g/m2, unbleached, of number 69 or over",2024,square meters,35663.00,18657.00,223952.00,161614.00,40882.00,107022.00,22690.00,13816.00,168785.00,108658.00,256533.00,45733.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52081300,"Unbleached 3- or 4-thread twill fabrics of cotton, incl. cross twill, containing 85% or more of cotton by weight, weighing not over 200 g/m2",2024,square meters,348086.00,54594.00,95235.00,98989.00,214834.00,152743.00,98923.00,38428.00,100148.00,55445.00,29619.00,122427.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52081920,"Unbleached satin or twill weave fabrics of cotton, containing 85% or more cotton by weight, weighing not more than 200 g/m2, nesoi",2024,square meters,15170.00,38220.00,165386.00,70460.00,0.00,135796.00,42762.00,54936.00,48534.00,97629.00,121096.00,241242.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52081940,"Unbleached woven fabrics of cotton, nesoi, 85% or more of cotton by weight, weighing not more than 200 g/m2, of number 42 or lower",2024,square meters,0.00,14819.00,128040.00,189731.00,52.00,4225.00,32458.00,4200.00,134590.00,136785.00,130555.00,28728.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52081960,"Unbleached woven fabrics of cotton, nesoi, 85% or more of cotton by weight, weighing not more than 200 g/m2, of numbers 43-68",2024,square meters,0.00,0.00,932.00,7158.00,0.00,3456.00,5600.00,7092.00,421.00,2722.00,4610.00,573.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52081980,"Unbleached woven fabrics of cotton, nesoi, 85% or more of cotton by weight, weighing not more than 200 g/m2, of number 69 or higher",2024,square meters,24484.00,2081.00,23032.00,10648.00,4589.00,13760.00,14998.00,5564.00,1233.00,1691.00,2098.00,5519.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52082120,"Woven cotton fabric, 85 percent or more cotton by weight, plain weave, not over 100 g/m2, bleached, of number 42 or lower",2024,square meters,264391.00,627371.00,405046.00,467333.00,815173.00,835542.00,739218.00,849809.00,553040.00,414853.00,199044.00,353910.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52082140,"Woven cotton fabric, 85% or more cotton by weight, plain weave, not over 100 g/m2, bleached, of numbers 43-68",2024,square meters,458740.00,469309.00,1022421.00,792404.00,222989.00,453287.00,1016152.00,860707.00,581220.00,600439.00,593734.00,1138855.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52082160,"Woven cotton fabric, 85% or more cotton by weight, plain weave, not over 100 g/m2, bleached, of number 69 or higher",2024,square meters,4359343.00,1443957.00,3621051.00,3577821.00,2170497.00,3657034.00,5690346.00,3527177.00,2361678.00,3267701.00,2664120.00,3397174.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52082240,"Woven cotton fabric, 85% or more cotton by weight, plain weave, over 100 but n/o 200 g/m2, bleached, of number 42 or lower",2024,square meters,656268.00,360683.00,263081.00,350323.00,260206.00,460101.00,188169.00,245537.00,252268.00,594313.00,571785.00,425976.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52082260,"Woven cotton fabric, 85% or more cotton by weight, plain weave, over 100 but n/o 200 g/m2, bleached, of numbers 43-68",2024,square meters,276791.00,152123.00,279497.00,97024.00,261840.00,382409.00,298022.00,120872.00,101351.00,449544.00,351165.00,296321.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52082280,"Woven cotton fabric, 85% or more cotton by weight, plain weave, over 100 but n/o 200 g/m2, bleached, of number 69 or higher",2024,square meters,93062.00,59646.00,59784.00,96484.00,89416.00,86281.00,64244.00,41648.00,98078.00,98180.00,45641.00,83605.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52082300,"Woven cotton fabric, >= 85% by wt. cotton,  <= 200 g/m2, bleached, exc. plain weave, 3- or 4-thread twill",2024,square meters,36059.00,656.00,268290.00,15722.00,121410.00,77904.00,2231.00,1487.00,111832.00,113199.00,121696.00,115382.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52082920,"Bleached satin or twill weave fabrics, containing 85% or more cotton by weight, weighing not more than 200 g/m2, nesoi",2024,square meters,31978.00,45702.00,147233.00,41223.00,211586.00,358854.00,75872.00,88748.00,227868.00,131068.00,35411.00,234319.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52082940,"Bleached woven fabrics of cotton, nesoi, 85% or more cotton by weight, weighing not more than 200 g/m2, of number 42 or lower",2024,square meters,96550.00,102744.00,73153.00,119890.00,50113.00,45831.00,20108.00,19986.00,218865.00,33761.00,56992.00,38758.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,52082960,"Bleached woven fabrics of cotton, nesoi, containing 85% or more cotton by weight, weighing not more than 200 g/m2, of numbers 43-68",2024,square meters,1352.00,2424.00,2155.00,5746.00,24892.00,11262.00,5666.00,1914.00,3221.00,5082.00,32605.00,11375.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
