Data Type,HTS Number,Description,Year,Quantity Description,January,February,March,April,May,June,July,August,September,October,November,December,January_Suppressed,February_Suppressed,March_Suppressed,April_Suppressed,May_Suppressed,June_Suppressed,July_Suppressed,August_Suppressed,September_Suppressed,October_Suppressed,November_Suppressed,December_Suppressed
General First Unit of Quantity,62034905,"Rec perf outwear, men's/boys' trousers, breeches and shorts, not knitted or crocheted, of artificial fibers, nesoi",2023,dozens,22330.00,18638.00,47706.00,30127.00,26326.00,1133.00,1336.00,931.00,385.00,859.00,706.00,10593.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62034907,"Rec perf outwear, men's/boys' trousers, bib & brace overalls, breeches & shorts, not k/c, tex mats (not wool, cotton, mmf), cont > or = 70% wt silk",2023,dozens,403.00,478.00,979.00,898.00,1134.00,636.00,1584.00,1594.00,1113.00,1769.00,2099.00,1404.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62034909,"Rec perf outwear, men's/boys' trousers, bib/brace overalls, breeches & shorts, not k/c, tex mats (not wool, cotton, mmf), con < 70% by wt silk,",2023,dozens,11557.00,5118.00,12216.00,13942.00,19315.00,18280.00,14609.00,22859.00,15857.00,40016.00,33769.00,11979.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62034925,"Men's or boys' bib and brace overalls, not knitted or crocheted, of artificial fibers, o/than rec perf outwear",2023,dozens,177.00,507.00,551.00,229.00,348.00,357.00,37.00,961.00,1515.00,283.00,1188.00,1194.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62034950,"Men's or boys' trousers, breeches and shorts, not knitted or crocheted, of artificial fibers, nesoi, o/than rec perf outwear",2023,dozens,22420.00,30856.00,32723.00,24018.00,18891.00,13730.00,17675.00,21172.00,12823.00,20183.00,10000.00,20614.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62034960,"Men's/boys' trousers, bib/brace overalls, breeches & shorts, not k/c,  tex mats (not wool, cotton, mmf), cont > or = 70% wt silk, , not rec P outwear",2023,dozens,6802.00,6494.00,6604.00,9719.00,11648.00,13846.00,10124.00,8428.00,16633.00,12802.00,3558.00,3844.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62034990,"Men's/boys' trousers, bib/brace overalls, breeches & shorts, not k/c, tex mats (not wool, cotton, mmf), con < 70% by wt silk,  o/than rec perf outwear",2023,dozens,68668.00,75518.00,72980.00,74519.00,39118.00,27870.00,24470.00,17030.00,26185.00,17428.00,23432.00,45947.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62041100,"Women's or girls' suits, not knitted or crocheted, of wool or fine animal hair",2023,number,521.00,975.00,482.00,362.00,1342.00,1003.00,317.00,1453.00,664.00,667.00,949.00,503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62041200,"Women's or girls' suits, not knitted or crocheted, of cotton",2023,dozens,5482.00,2458.00,1039.00,662.00,1279.00,1111.00,1740.00,642.00,778.00,1838.00,570.00,2897.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62041310,"Women's or girls' suits, not knitted or crocheted, of synthetic fibers, containing 36 percent or more of wool or fine animal hair",2023,number,44.00,9.00,1.00,3.00,2.00,8.00,8.00,0.00,4.00,516.00,105.00,583.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62041320,"Women's or girls' suits, not knitted or crocheted, of synthetic fibers, nesoi",2023,number,59361.00,35044.00,13246.00,22189.00,22921.00,35057.00,67077.00,22608.00,18993.00,13780.00,70394.00,6467.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62041910,"Women's or girls' suits, not knitted or crocheted, of artificial fibers, containing 36 percent or more of wool or fine animal hair",2023,number,6.00,28.00,69.00,7.00,61.00,1.00,4.00,109.00,2.00,124.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62041920,"Women's or girls' suits, not knitted or crocheted, of artificial fibers, nesoi",2023,number,2486.00,1119.00,2168.00,273.00,1902.00,195.00,2863.00,645.00,526.00,307.00,1860.00,1195.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62041940,"Women's or girls' suits, of textile materials(except wool,cotton or mmf), containing 70% or more by weight of silk or silk waste, not k/c",2023,number,1064.00,615.00,3680.00,4209.00,3546.00,4163.00,744.00,1023.00,2464.00,1288.00,696.00,1039.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62041980,"Women's or girls' suits, of textile material(except wool,cotton or mmf), containing under 70% by weight of silk or silk waste, not knit/croc",2023,dozens,2362.00,4081.00,1264.00,1474.00,1519.00,2036.00,1228.00,135.00,2075.00,602.00,680.00,434.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62041980,"Women's or girls' suits, of textile material(except wool,cotton or mmf), containing under 70% by weight of silk or silk waste, not knit/croc",2023,number,1878.00,2315.00,1816.00,4728.00,9926.00,2234.00,9148.00,3122.00,9649.00,1334.00,8941.00,11940.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62042100,"Women's or girls' ensembles, not knitted or crocheted, of wool or fine animal hair",2023,dozens,0.00,1.00,0.00,0.00,6.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62042210,"Women's or girls' judo, karate and other oriental martial arts uniforms, not knitted or crocheted, of cotton",2023,dozens,11620.00,4560.00,6898.00,4505.00,7398.00,5973.00,4077.00,5491.00,8580.00,12102.00,3337.00,5920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62042230,"Women's or girls' ensembles, not knitted or crocheted, of cotton, other than judo, karate and other oriental martial arts uniforms",2023,dozens,126.00,74.00,40.00,6.00,0.00,2.00,0.00,0.00,81.00,0.00,102.00,55.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62042300,"Women's or girls' ensembles, not knitted or crocheted, of synthetic fibers",2023,dozens,1878.00,745.00,1703.00,762.00,35.00,1209.00,766.00,409.00,330.00,860.00,975.00,1238.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62042920,"Women's or girls' ensembles, not knitted or crocheted, of artificial fibers",2023,dozens,0.00,86.00,218.00,14.00,0.00,81.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62042940,"Women's or girls' ensembles, not knitted or crocheted, of textile materials nesoi",2023,dozens,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62043110,"Women's or girls' suit-type jackets & blazers, of wool or fine animal hair, not knitted or crocheted, cont. 30% or more of silk/silk waste",2023,dozens,101.00,116.00,46.00,58.00,167.00,174.00,406.00,260.00,203.00,248.00,239.00,133.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62043120,"Women's or girls' suit-type jackets and blazers, of wool or fine animal hair, not knitted or crocheted, under 30% by weight of silk",2023,dozens,5697.00,4963.00,5862.00,3647.00,5662.00,8596.00,12898.00,16316.00,10454.00,9333.00,6551.00,6175.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62043210,"Women's or girls' suit-type jackets and blazers, of cotton, not knitted or crocheted, containing 36 percent or more of flax fibers",2023,dozens,1329.00,1145.00,1238.00,293.00,883.00,378.00,1109.00,3597.00,1853.00,2746.00,1799.00,3309.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62043220,"Women's or girls' suit-type jackets and blazers, of cotton, not knitted or crocheted, under 36% flax",2023,dozens,43177.00,28927.00,25002.00,19167.00,30248.00,42369.00,61657.00,51597.00,37093.00,37614.00,22425.00,38378.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62043310,"Women's or girls' suit-type jackets and blazers, not knitted or crocheted, of synthetic fibers, cont. 30% or more of silk/silk waste",2023,dozens,159.00,1329.00,278.00,753.00,147.00,293.00,52.00,1247.00,802.00,7007.00,1209.00,3600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62043320,"Women's or girls' suit-type jackets and blazers, not knitted or crocheted, of synthetic fibers, containing 36 percent or more of flax fibers",2023,dozens,714.00,271.00,301.00,205.00,735.00,497.00,1690.00,262.00,373.00,500.00,89.00,132.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62043340,"Women's or girls' suit-type jackets & blazers, not knitted or crocheted, of synthetic fibers, cont. 36% or more of wool or fine animal hair",2023,dozens,3257.00,1386.00,2304.00,1343.00,1341.00,4352.00,4640.00,2293.00,4016.00,3713.00,1946.00,2774.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62043350,"Women's or girls' suit-type jackets and blazers, not knitted or crocheted, of synthetic fibers, nesoi",2023,dozens,122687.00,86492.00,75111.00,54206.00,61076.00,98167.00,175765.00,134123.00,148131.00,93870.00,85696.00,94263.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62043920,"Women's or girls' suit-type jackets & blazers, not knitted or crocheted, of artificial fibers, cont. 36% or more of wool or fine animal hair",2023,dozens,212.00,133.00,271.00,225.00,848.00,130.00,151.00,182.00,174.00,76.00,388.00,131.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62043930,"Women's or girls' suit-type jackets and blazers, not knitted or crocheted, of artificial fibers, under 36% by weight of wool",2023,dozens,25233.00,20018.00,17614.00,14299.00,9332.00,9329.00,14763.00,10971.00,8616.00,10010.00,9147.00,18204.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62043960,"Women's or girls' suit-type jackets and blazers, not knitted/crocheted, of textile materials nesoi, cont. 70% + of silk or silk waste",2023,dozens,2150.00,1174.00,1157.00,443.00,2658.00,595.00,756.00,806.00,548.00,985.00,1061.00,924.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62043980,"Women's or girls' suit-type jackets and blazers, not knitted or crocheted, of textile materials nesoi",2023,dozens,30609.00,25563.00,32749.00,22249.00,13524.00,10045.00,12525.00,8478.00,6906.00,12562.00,14746.00,13577.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62044110,"Women's or girls' dresses, not knitted or crocheted, of wool or fine animal hair, containing 30 percent of silk or silk waste",2023,dozens,366.00,154.00,287.00,158.00,272.00,230.00,427.00,327.00,234.00,398.00,337.00,226.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62044120,"Women's or girls' dresses, not knitted or crocheted, of wool or fine animal hair, under 30% by weight of silk",2023,dozens,2264.00,2338.00,2273.00,1890.00,2225.00,1850.00,2665.00,3758.00,2464.00,2712.00,2449.00,2197.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62044210,"Women's or girls' dresses, not knitted or crocheted, of cotton, certified hand-loomed and folklore products",2023,dozens,0.00,0.00,69.00,52.00,32.00,251.00,19.00,58.00,56.00,0.00,186.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62044220,"Women's or girls' dresses, not knitted or crocheted, of cotton, containing 36 percent or more of flax fibers, other than certified",2023,dozens,1376.00,2709.00,5327.00,4635.00,4262.00,4073.00,5419.00,1078.00,1287.00,1664.00,2289.00,1653.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62044230,"Women's or girls' dresses, not knitted or crocheted, of cotton, nesoi",2023,dozens,855655.00,733231.00,855732.00,817571.00,667575.00,440215.00,423188.00,309027.00,264803.00,222334.00,282392.00,530423.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62044310,"Women's or girls' dresses, not knitted or crocheted, of synthetic fibers, certified hand-loomed and folklore products",2023,dozens,350.00,4945.00,528.00,563.00,220.00,3750.00,156.00,510.00,222.00,115.00,394.00,769.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62044320,"Women's or girls' dresses, not knit or crocheted, of synthetic fibers, containing 30% or more of silk or silk waste, other than certified",2023,dozens,5274.00,4412.00,4988.00,6749.00,5988.00,7683.00,4756.00,2918.00,3055.00,2092.00,2327.00,2448.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62044330,"Women's or girls' dresses, of synthetic fibers, not knitted or crocheted, containing 36 percent or more of wool or fine animal hair, nesoi",2023,dozens,822.00,2313.00,4023.00,3376.00,3796.00,2343.00,1902.00,4042.00,3278.00,1609.00,3579.00,1019.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62044340,"Women's or girls' dresses, not knitted or crocheted, of synthetic fibers, nesoi",2023,dozens,1076663.00,682766.00,829216.00,873080.00,934494.00,738967.00,717978.00,715613.00,623199.00,597291.00,505516.00,756560.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62044420,"Women's or girls' dresses, not knitted or crocheted, of artificial fibers, nesoi, certified hand-loomed and folklore products",2023,dozens,0.00,0.00,2.00,0.00,0.00,409.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62044430,"Women's or girls' dresses, not knitted or crocheted, of artificial fibers, containing 36 percent or more of wool or fine animal hair",2023,dozens,1473.00,1076.00,479.00,1583.00,1576.00,1594.00,650.00,590.00,603.00,100.00,142.00,96.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62044440,"Women's or girls' dresses, not knitted or crocheted, of artificial fibers, nesoi",2023,dozens,608299.00,481540.00,484891.00,458676.00,450569.00,328719.00,299951.00,180882.00,136226.00,149520.00,166765.00,273014.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62044910,"Women's or girls' dresses, not knitted or crocheted, containing 70% or more by weight of silk or silk waste",2023,dozens,20355.00,12755.00,13691.00,15060.00,16139.00,15953.00,12497.00,10201.00,8896.00,9950.00,9584.00,10626.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62044950,"Women's or girls' dresses, not knitted or crocheted, of textile materials nesoi",2023,dozens,180850.00,187547.00,256949.00,225574.00,138098.00,69006.00,45532.00,27929.00,19661.00,26531.00,45046.00,67792.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62045100,"Women's or girls' skirts and divided skirts, not knitted or crocheted, of wool or fine animal hair",2023,dozens,1421.00,1589.00,1472.00,1660.00,1578.00,4912.00,4178.00,7095.00,4554.00,2361.00,2661.00,2355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62045210,"Women's or girls' skirts and divided skirts, not knitted or crocheted, of cotton, certified hand-loomed and folklore products",2023,dozens,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62045220,"Women's or girls' skirts and divided skirts, not knitted or crocheted, of cotton, nesoi",2023,dozens,239647.00,197785.00,200025.00,217941.00,291453.00,239020.00,189781.00,172569.00,125228.00,118112.00,143566.00,238140.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62045310,"Women's or girls' skirts and divided skirts, not knitted or crocheted, of synthetic fibers, certified hand-loomed and folklore products",2023,dozens,178.00,0.00,0.00,0.00,0.00,340.00,0.00,50.00,56.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62045320,"Women's or girls' skirts & divided skirts, nt knit or crocheted, of synthetic fibers, cont. 36% or more of wool or fine animal hair, nesoi",2023,dozens,1321.00,719.00,3596.00,3438.00,1852.00,740.00,1101.00,2864.00,1396.00,2727.00,1601.00,983.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62045330,"Women's or girls' skirts and divided skirts, not knitted or crocheted, of synthetic fibers, nesoi",2023,dozens,291098.00,315886.00,350003.00,355885.00,344236.00,265514.00,253874.00,204147.00,180421.00,152753.00,142690.00,207017.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62045920,"Women's or girls' skirts & divided skirts, nt knit or crocheted, of artificial fibers, cont. 36% or more of wool or fine animal hair, nesoi",2023,dozens,247.00,640.00,322.00,271.00,72.00,269.00,136.00,203.00,201.00,1008.00,682.00,209.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62045930,"Women's or girls' skirts and divided skirts, not knitted or crocheted, of artificial fibers, nesoi",2023,dozens,118359.00,122569.00,134213.00,130001.00,120156.00,65058.00,55563.00,44897.00,34509.00,26479.00,39908.00,76771.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62045940,"Women's or girls' skirts and divided skirts, not knitted or crocheted, of textile materials nesoi",2023,dozens,34550.00,34419.00,42727.00,38606.00,26097.00,16526.00,10897.00,10717.00,9829.00,11391.00,7545.00,12968.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62046105,"Rec perf outwear, women's/girls' trousers & breeches,not k/c, wool or f.a.h., cont elastomeric fib, water resist, w/o belt loops, wt > 6 kg/doz,",2023,dozens,20.00,19.00,289.00,12.00,139.00,10.00,4.00,22.00,3.00,27.00,81.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62046115,"Rec perf outwear, women's/girls' trousers & breeches, not k/c, wool, w/o elastomeric fib, not water resist, w belt loops, weighing under 6 kg/doz,",2023,dozens,87.00,115.00,185.00,112.00,156.00,83.00,191.00,890.00,342.00,701.00,424.00,156.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,62046160,"Women's or girls' trousers & breeches, not k/c, wool or f.a.h., cont elastomeric fib, water resist, w/o belt loops, wt > 6 kg/doz, not rec perf outwr",2023,dozens,991.00,788.00,38.00,56.00,59.00,29.00,71.00,57.00,8.00,37.00,14.00,26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
